SERIAL	SONG	USER	DATE
5061	260	4	2021-09-05
5062	2	69	2021-09-05
5063	126	4	2021-09-05
5064	382	59	2021-09-05
5065	854	65	2021-09-05
5066	766	54	2021-09-05
5067	846	8	2021-09-05
5068	849	30	2021-09-05
5069	568	27	2021-09-05
5070	474	70	2021-09-05
5071	891	56	2021-09-05
5072	385	9	2021-09-05
5073	665	47	2021-09-05
5074	463	17	2021-09-05
5075	415	34	2021-09-05
5076	570	47	2021-09-05
5077	430	26	2021-09-05
5078	708	39	2021-09-05
5079	978	26	2021-09-05
5080	951	42	2021-09-05
5081	26	49	2021-09-05
5082	613	43	2021-09-05
5083	412	22	2021-09-06
5084	355	55	2021-09-06
5085	585	67	2021-09-06
5086	48	36	2021-09-06
5087	286	66	2021-09-06
5088	125	36	2021-09-06
5089	74	13	2021-09-06
5090	79	34	2021-09-06
5091	653	30	2021-09-06
5092	859	69	2021-09-06
5093	559	40	2021-09-06
5094	363	63	2021-09-06
5095	346	62	2021-09-06
5096	722	66	2021-09-06
5097	770	41	2021-09-06
5098	562	17	2021-09-06
5099	662	14	2021-09-06
5100	940	29	2021-09-06
5101	714	32	2021-09-06
5102	137	18	2021-09-06
5103	414	9	2021-09-06
5104	364	60	2021-09-06
5105	16	53	2021-09-06
5106	897	30	2021-09-06
5107	21	35	2021-09-06
5108	689	18	2021-09-06
5109	940	53	2021-09-06
5110	836	51	2021-09-06
5111	298	18	2021-09-06
5112	704	48	2021-09-06
5113	332	63	2021-09-06
5114	434	32	2021-09-06
5115	196	48	2021-09-06
5116	166	28	2021-09-06
5117	734	35	2021-09-06
5118	389	67	2021-09-06
5119	816	65	2021-09-06
5120	707	46	2021-09-06
5121	688	57	2021-09-06
5122	541	11	2021-09-06
5123	238	55	2021-09-06
5124	20	36	2021-09-06
5125	900	21	2021-09-06
5126	447	32	2021-09-06
5127	497	64	2021-09-06
5128	825	31	2021-09-06
5129	488	6	2021-09-06
5130	839	45	2021-09-06
5131	471	50	2021-09-06
5132	534	12	2021-09-06
5133	9	27	2021-09-06
5134	429	24	2021-09-06
5135	867	69	2021-09-06
5136	745	26	2021-09-06
5137	445	11	2021-09-06
5138	9	33	2021-09-06
5139	825	50	2021-09-06
5140	22	29	2021-09-06
5141	521	19	2021-09-06
5142	693	30	2021-09-06
5143	269	10	2021-09-06
5144	517	13	2021-09-06
5145	504	41	2021-09-06
5146	439	10	2021-09-06
5147	997	1	2021-09-06
5148	11	5	2021-09-06
5149	890	47	2021-09-06
5150	215	44	2021-09-06
5151	326	60	2021-09-06
5152	114	23	2021-09-06
5153	778	63	2021-09-06
5154	628	6	2021-09-06
5155	652	28	2021-09-06
5156	140	32	2021-09-06
5157	745	60	2021-09-06
5158	636	7	2021-09-06
5159	877	42	2021-09-06
5160	933	27	2021-09-06
5161	587	6	2021-09-06
5162	808	58	2021-09-06
5163	751	46	2021-09-06
5164	245	61	2021-09-06
5165	9	60	2021-09-07
5166	498	55	2021-09-07
5167	259	5	2021-09-07
5168	20	26	2021-09-07
5169	533	52	2021-09-07
5170	121	14	2021-09-07
5171	668	63	2021-09-07
5172	430	24	2021-09-07
5173	695	31	2021-09-07
5174	669	52	2021-09-07
5175	215	53	2021-09-07
5176	65	38	2021-09-07
5177	644	34	2021-09-07
5178	566	10	2021-09-07
5179	101	22	2021-09-07
5180	741	3	2021-09-07
5181	989	24	2021-09-07
5182	881	7	2021-09-07
5183	249	40	2021-09-07
5184	145	37	2021-09-07
5185	77	64	2021-09-07
5186	151	63	2021-09-07
5187	667	35	2021-09-07
5188	319	59	2021-09-07
5189	254	31	2021-09-07
5190	759	52	2021-09-07
5191	894	17	2021-09-07
5192	802	8	2021-09-07
5193	23	28	2021-09-07
5194	891	54	2021-09-07
5195	711	53	2021-09-07
5196	401	33	2021-09-07
5197	606	23	2021-09-07
5198	889	37	2021-09-07
5199	251	4	2021-09-07
5200	121	19	2021-09-07
5201	770	37	2021-09-07
5202	24	31	2021-09-07
5203	214	50	2021-09-07
5204	836	27	2021-09-07
5205	938	33	2021-09-07
5206	388	3	2021-09-07
5207	776	20	2021-09-07
5208	160	30	2021-09-07
5209	849	25	2021-09-07
5210	685	36	2021-09-07
5211	543	55	2021-09-07
5212	989	43	2021-09-07
5213	329	6	2021-09-07
5214	334	55	2021-09-07
5215	108	23	2021-09-07
5216	684	60	2021-09-07
5217	352	40	2021-09-07
5218	568	68	2021-09-07
5219	632	24	2021-09-07
5220	646	44	2021-09-07
5221	316	30	2021-09-07
5222	828	8	2021-09-07
5223	884	57	2021-09-07
5224	602	24	2021-09-07
5225	762	52	2021-09-07
5226	609	4	2021-09-07
5227	413	13	2021-09-07
5228	658	7	2021-09-07
5229	757	25	2021-09-07
5230	180	19	2021-09-07
5231	789	42	2021-09-07
5232	221	7	2021-09-07
5233	4	45	2021-09-07
5234	224	66	2021-09-07
5235	979	55	2021-09-07
5236	815	18	2021-09-07
5237	662	44	2021-09-07
5238	385	61	2021-09-07
5239	969	19	2021-09-07
5240	140	44	2021-09-07
5241	520	55	2021-09-07
5242	129	66	2021-09-07
5243	900	51	2021-09-07
5244	479	19	2021-09-07
5245	737	33	2021-09-07
5246	591	69	2021-09-07
5247	742	43	2021-09-07
5248	509	36	2021-09-07
5249	46	4	2021-09-07
5250	830	38	2021-09-07
5251	432	42	2021-09-07
5252	802	7	2021-09-07
5253	924	49	2021-09-07
5254	78	24	2021-09-07
5255	498	56	2021-09-07
5256	486	69	2021-09-07
5257	999	36	2021-09-07
5258	453	3	2021-09-07
5259	358	6	2021-09-07
5260	597	70	2021-09-07
5261	70	52	2021-09-07
5262	20	1	2021-09-07
5263	847	24	2021-09-07
5264	64	13	2021-09-07
5265	780	24	2021-09-07
5266	762	15	2021-09-07
5267	256	26	2021-09-08
5268	683	49	2021-09-08
5269	534	33	2021-09-08
5270	153	23	2021-09-08
5271	496	6	2021-09-08
5272	207	7	2021-09-08
5273	21	51	2021-09-08
5274	218	59	2021-09-08
5275	638	38	2021-09-08
5276	752	50	2021-09-08
5277	758	58	2021-09-08
5278	272	1	2021-09-08
5279	250	52	2021-09-08
5280	109	17	2021-09-08
5281	126	58	2021-09-08
5282	560	70	2021-09-08
5283	105	48	2021-09-08
5284	587	59	2021-09-08
5285	174	58	2021-09-08
5286	630	30	2021-09-08
5287	771	23	2021-09-08
5288	374	32	2021-09-08
5289	274	66	2021-09-08
5290	35	16	2021-09-08
5291	85	9	2021-09-08
5292	711	59	2021-09-08
5293	828	14	2021-09-08
5294	938	21	2021-09-08
5295	30	65	2021-09-08
5296	530	15	2021-09-08
5297	365	41	2021-09-08
5298	411	21	2021-09-08
5299	560	28	2021-09-08
5300	737	5	2021-09-08
5301	418	35	2021-09-08
5302	257	49	2021-09-08
5303	335	10	2021-09-08
5304	647	15	2021-09-08
5305	697	60	2021-09-08
5306	585	54	2021-09-08
5307	243	13	2021-09-08
5308	745	29	2021-09-08
5309	782	22	2021-09-08
5310	211	35	2021-09-08
5311	598	27	2021-09-08
5312	695	35	2021-09-08
5313	395	18	2021-09-08
5314	809	17	2021-09-08
5315	736	59	2021-09-08
5316	488	70	2021-09-08
5317	892	55	2021-09-08
5318	791	57	2021-09-08
5319	734	31	2021-09-08
5320	404	61	2021-09-08
5321	805	4	2021-09-08
5322	994	51	2021-09-08
5323	693	48	2021-09-08
5324	148	50	2021-09-08
5325	920	1	2021-09-08
5326	18	5	2021-09-08
5327	496	6	2021-09-08
5328	589	29	2021-09-08
5329	290	11	2021-09-08
5330	712	1	2021-09-08
5331	131	38	2021-09-08
5332	330	4	2021-09-08
5333	719	9	2021-09-08
5334	8	70	2021-09-08
5335	10	69	2021-09-08
5336	315	19	2021-09-08
5337	394	64	2021-09-08
5338	24	31	2021-09-08
5339	228	20	2021-09-08
5340	583	61	2021-09-08
5341	718	46	2021-09-08
5342	950	4	2021-09-08
5343	11	19	2021-09-08
5344	74	38	2021-09-08
5345	660	18	2021-09-08
5346	591	32	2021-09-08
5347	728	40	2021-09-08
5348	475	7	2021-09-08
5349	944	22	2021-09-08
5350	383	53	2021-09-08
5351	304	45	2021-09-08
5352	9	41	2021-09-08
5353	896	6	2021-09-08
5354	924	67	2021-09-08
5355	259	50	2021-09-08
5356	498	11	2021-09-08
5357	635	57	2021-09-08
5358	734	12	2021-09-08
5359	469	19	2021-09-08
5360	42	4	2021-09-09
5361	211	18	2021-09-09
5362	14	30	2021-09-09
5363	373	41	2021-09-09
5364	924	21	2021-09-09
5365	870	12	2021-09-09
5366	958	13	2021-09-09
5367	475	70	2021-09-09
5368	933	36	2021-09-09
5369	562	64	2021-09-09
5370	642	19	2021-09-09
5371	867	23	2021-09-09
5372	449	59	2021-09-09
5373	151	27	2021-09-09
5374	175	64	2021-09-09
5375	756	56	2021-09-09
5376	916	5	2021-09-09
5377	413	18	2021-09-09
5378	135	21	2021-09-09
5379	269	65	2021-09-09
5380	404	23	2021-09-09
5381	960	41	2021-09-09
5382	515	45	2021-09-09
5383	150	12	2021-09-09
5384	605	24	2021-09-09
5385	72	43	2021-09-09
5386	56	10	2021-09-09
5387	534	21	2021-09-09
5388	498	31	2021-09-09
5389	931	29	2021-09-09
5390	267	27	2021-09-09
5391	734	40	2021-09-09
5392	354	46	2021-09-09
5393	538	53	2021-09-09
5394	461	47	2021-09-09
5395	917	30	2021-09-09
5396	330	14	2021-09-09
5397	846	68	2021-09-09
5398	385	6	2021-09-09
5399	5	38	2021-09-09
5400	190	19	2021-09-09
5401	823	6	2021-09-09
5402	227	13	2021-09-09
5403	608	63	2021-09-09
5404	580	39	2021-09-09
5405	626	54	2021-09-09
5406	316	21	2021-09-09
5407	879	14	2021-09-09
5408	648	52	2021-09-09
5409	245	36	2021-09-09
5410	694	53	2021-09-09
5411	403	16	2021-09-09
5412	886	39	2021-09-09
5413	650	42	2021-09-09
5414	489	27	2021-09-09
5415	49	46	2021-09-09
5416	315	16	2021-09-09
5417	851	34	2021-09-09
5418	785	8	2021-09-09
5419	232	36	2021-09-09
5420	625	67	2021-09-09
5421	713	29	2021-09-09
5422	522	19	2021-09-09
5423	87	5	2021-09-09
5424	649	60	2021-09-09
5425	458	56	2021-09-09
5426	505	37	2021-09-09
5427	2	51	2021-09-09
5428	759	50	2021-09-09
5429	44	67	2021-09-09
5430	709	48	2021-09-09
5431	460	30	2021-09-09
5432	595	19	2021-09-09
5433	329	4	2021-09-09
5434	532	51	2021-09-09
5435	372	2	2021-09-09
5436	951	36	2021-09-09
5437	746	9	2021-09-09
5438	636	67	2021-09-09
5439	46	55	2021-09-09
5440	83	24	2021-09-09
5441	177	38	2021-09-09
5442	751	29	2021-09-09
5443	629	17	2021-09-09
5444	228	67	2021-09-09
5445	715	18	2021-09-09
5446	536	45	2021-09-09
5447	224	68	2021-09-09
5448	280	33	2021-09-09
5449	582	16	2021-09-09
5450	555	17	2021-09-09
5451	883	42	2021-09-09
5452	419	63	2021-09-10
5453	364	27	2021-09-10
5454	32	62	2021-09-10
5455	550	54	2021-09-10
5456	93	40	2021-09-10
5457	800	61	2021-09-10
5458	516	4	2021-09-10
5459	326	8	2021-09-10
5460	731	51	2021-09-10
5461	16	7	2021-09-10
5462	976	1	2021-09-10
5463	625	11	2021-09-10
5464	368	2	2021-09-10
5465	851	28	2021-09-10
5466	93	40	2021-09-10
5467	505	30	2021-09-10
5468	297	51	2021-09-10
5469	446	67	2021-09-10
5470	311	21	2021-09-10
5471	38	67	2021-09-10
5472	630	57	2021-09-10
5473	29	70	2021-09-10
5474	287	12	2021-09-10
5475	571	54	2021-09-10
5476	440	1	2021-09-10
5477	969	12	2021-09-10
5478	153	46	2021-09-10
5479	404	57	2021-09-10
5480	552	47	2021-09-10
5481	276	68	2021-09-10
5482	681	18	2021-09-10
5483	782	20	2021-09-10
5484	222	28	2021-09-10
5485	662	70	2021-09-10
5486	31	8	2021-09-10
5487	679	41	2021-09-10
5488	148	59	2021-09-10
5489	68	60	2021-09-10
5490	119	45	2021-09-10
5491	598	67	2021-09-10
5492	556	58	2021-09-10
5493	625	17	2021-09-10
5494	838	22	2021-09-10
5495	816	55	2021-09-10
5496	29	51	2021-09-10
5497	336	6	2021-09-10
5498	336	45	2021-09-10
5499	765	12	2021-09-10
5500	100	13	2021-09-10
5501	947	61	2021-09-10
5502	37	8	2021-09-10
5503	100	62	2021-09-10
5504	748	59	2021-09-10
5505	326	37	2021-09-10
5506	851	31	2021-09-10
5507	200	41	2021-09-10
5508	115	9	2021-09-10
5509	28	62	2021-09-10
5510	581	41	2021-09-10
5511	939	70	2021-09-10
5512	798	62	2021-09-10
5513	248	37	2021-09-10
5514	769	7	2021-09-10
5515	691	34	2021-09-10
5516	155	47	2021-09-10
5517	504	67	2021-09-10
5518	290	36	2021-09-10
5519	653	17	2021-09-10
5520	434	9	2021-09-10
5521	765	65	2021-09-10
5522	284	25	2021-09-10
5523	632	18	2021-09-10
5524	93	18	2021-09-10
5525	199	63	2021-09-10
5526	812	63	2021-09-10
5527	109	60	2021-09-10
5528	134	22	2021-09-10
5529	672	70	2021-09-10
5530	976	40	2021-09-10
5531	713	8	2021-09-10
5532	8	24	2021-09-10
5533	626	42	2021-09-10
5534	128	61	2021-09-10
5535	190	60	2021-09-10
5536	737	24	2021-09-10
5537	128	26	2021-09-10
5538	970	16	2021-09-10
5539	889	1	2021-09-10
5540	71	37	2021-09-11
5541	63	19	2021-09-11
5542	760	63	2021-09-11
5543	484	26	2021-09-11
5544	744	18	2021-09-11
5545	432	45	2021-09-11
5546	117	18	2021-09-11
5547	775	58	2021-09-11
5548	550	11	2021-09-11
5549	16	50	2021-09-11
5550	324	64	2021-09-11
5551	575	67	2021-09-11
5552	703	29	2021-09-11
5553	163	33	2021-09-11
5554	444	54	2021-09-11
5555	995	68	2021-09-11
5556	809	38	2021-09-11
5557	244	22	2021-09-11
5558	601	19	2021-09-11
5559	233	43	2021-09-11
5560	467	5	2021-09-11
5561	355	41	2021-09-11
5562	680	11	2021-09-11
5563	562	39	2021-09-11
5564	150	33	2021-09-11
5565	609	20	2021-09-11
5566	942	3	2021-09-11
5567	928	37	2021-09-11
5568	292	66	2021-09-11
5569	476	12	2021-09-11
5570	920	12	2021-09-11
5571	46	37	2021-09-11
5572	395	70	2021-09-11
5573	544	56	2021-09-11
5574	633	59	2021-09-11
5575	17	51	2021-09-11
5576	49	28	2021-09-11
5577	393	45	2021-09-11
5578	188	8	2021-09-11
5579	556	47	2021-09-11
5580	790	30	2021-09-11
5581	328	7	2021-09-11
5582	480	34	2021-09-11
5583	117	17	2021-09-11
5584	544	33	2021-09-11
5585	4	70	2021-09-11
5586	468	16	2021-09-11
5587	21	58	2021-09-11
5588	540	62	2021-09-11
5589	998	55	2021-09-11
5590	138	16	2021-09-11
5591	715	68	2021-09-11
5592	667	35	2021-09-11
5593	100	4	2021-09-11
5594	956	20	2021-09-11
5595	377	67	2021-09-11
5596	765	60	2021-09-11
5597	838	5	2021-09-11
5598	309	66	2021-09-11
5599	949	30	2021-09-11
5600	10	61	2021-09-11
5601	476	17	2021-09-11
5602	653	17	2021-09-11
5603	284	31	2021-09-11
5604	273	32	2021-09-11
5605	958	18	2021-09-11
5606	727	38	2021-09-11
5607	540	60	2021-09-11
5608	450	31	2021-09-11
5609	974	44	2021-09-11
5610	9	34	2021-09-11
5611	27	4	2021-09-11
5612	828	66	2021-09-11
5613	718	15	2021-09-11
5614	28	29	2021-09-11
5615	873	19	2021-09-11
5616	790	57	2021-09-11
5617	104	44	2021-09-11
5618	127	35	2021-09-11
5619	116	68	2021-09-11
5620	536	55	2021-09-11
5621	203	54	2021-09-11
5622	4	40	2021-09-11
5623	458	64	2021-09-11
5624	19	37	2021-09-11
5625	423	4	2021-09-11
5626	548	66	2021-09-11
5627	894	13	2021-09-11
5628	252	3	2021-09-11
5629	818	63	2021-09-11
5630	868	46	2021-09-11
5631	368	9	2021-09-11
5632	953	22	2021-09-11
5633	624	8	2021-09-11
5634	530	24	2021-09-11
5635	575	35	2021-09-11
5636	137	34	2021-09-12
5637	462	59	2021-09-12
5638	974	35	2021-09-12
5639	468	61	2021-09-12
5640	597	13	2021-09-12
5641	250	30	2021-09-12
5642	954	68	2021-09-12
5643	614	44	2021-09-12
5644	997	17	2021-09-12
5645	158	68	2021-09-12
5646	775	70	2021-09-12
5647	213	23	2021-09-12
5648	709	13	2021-09-12
5649	443	11	2021-09-12
5650	202	37	2021-09-12
5651	453	65	2021-09-12
5652	214	28	2021-09-12
5653	646	38	2021-09-12
5654	612	54	2021-09-12
5655	97	11	2021-09-12
5656	741	67	2021-09-12
5657	664	65	2021-09-12
5658	995	51	2021-09-12
5659	498	48	2021-09-12
5660	548	10	2021-09-12
5661	226	25	2021-09-12
5662	984	68	2021-09-12
5663	99	30	2021-09-12
5664	818	8	2021-09-12
5665	874	64	2021-09-12
5666	594	70	2021-09-12
5667	776	17	2021-09-12
5668	28	53	2021-09-12
5669	258	37	2021-09-12
5670	550	52	2021-09-12
5671	786	59	2021-09-12
5672	861	69	2021-09-12
5673	21	38	2021-09-12
5674	1000	27	2021-09-12
5675	408	64	2021-09-12
5676	623	44	2021-09-12
5677	750	15	2021-09-12
5678	604	49	2021-09-12
5679	296	15	2021-09-12
5680	509	11	2021-09-12
5681	617	4	2021-09-12
5682	489	34	2021-09-12
5683	770	40	2021-09-12
5684	901	39	2021-09-12
5685	969	16	2021-09-12
5686	532	28	2021-09-12
5687	906	36	2021-09-12
5688	715	35	2021-09-12
5689	746	20	2021-09-12
5690	319	24	2021-09-12
5691	704	65	2021-09-12
5692	770	64	2021-09-12
5693	294	50	2021-09-12
5694	661	17	2021-09-12
5695	649	54	2021-09-12
5696	319	25	2021-09-12
5697	546	58	2021-09-12
5698	905	68	2021-09-12
5699	2	35	2021-09-12
5700	867	51	2021-09-12
5701	981	19	2021-09-12
5702	905	38	2021-09-12
5703	919	55	2021-09-12
5704	180	65	2021-09-12
5705	269	27	2021-09-12
5706	779	68	2021-09-12
5707	976	23	2021-09-12
5708	916	22	2021-09-12
5709	394	2	2021-09-12
5710	597	56	2021-09-12
5711	787	65	2021-09-12
5712	952	50	2021-09-12
5713	301	65	2021-09-12
5714	322	21	2021-09-13
5715	336	55	2021-09-13
5716	425	30	2021-09-13
5717	160	33	2021-09-13
5718	974	67	2021-09-13
5719	537	42	2021-09-13
5720	831	31	2021-09-13
5721	61	43	2021-09-13
5722	910	66	2021-09-13
5723	159	34	2021-09-13
5724	709	39	2021-09-13
5725	989	39	2021-09-13
5726	105	11	2021-09-13
5727	59	59	2021-09-13
5728	104	49	2021-09-13
5729	282	45	2021-09-13
5730	976	64	2021-09-13
5731	86	6	2021-09-13
5732	836	38	2021-09-13
5733	471	5	2021-09-13
5734	211	66	2021-09-13
5735	483	33	2021-09-13
5736	998	60	2021-09-13
5737	143	10	2021-09-13
5738	61	28	2021-09-13
5739	165	66	2021-09-13
5740	820	53	2021-09-13
5741	710	58	2021-09-13
5742	528	36	2021-09-13
5743	649	51	2021-09-13
5744	934	7	2021-09-13
5745	263	60	2021-09-13
5746	754	67	2021-09-13
5747	30	68	2021-09-13
5748	593	10	2021-09-13
5749	5	47	2021-09-13
5750	698	28	2021-09-13
5751	835	17	2021-09-13
5752	849	9	2021-09-13
5753	319	63	2021-09-13
5754	739	15	2021-09-13
5755	804	48	2021-09-13
5756	513	30	2021-09-13
5757	1	23	2021-09-13
5758	19	50	2021-09-13
5759	182	15	2021-09-13
5760	316	40	2021-09-13
5761	177	10	2021-09-13
5762	512	44	2021-09-13
5763	942	37	2021-09-13
5764	984	26	2021-09-13
5765	662	51	2021-09-13
5766	138	42	2021-09-13
5767	768	68	2021-09-13
5768	703	9	2021-09-13
5769	588	67	2021-09-13
5770	128	13	2021-09-13
5771	341	11	2021-09-13
5772	870	19	2021-09-13
5773	369	33	2021-09-13
5774	593	66	2021-09-13
5775	12	30	2021-09-13
5776	66	51	2021-09-13
5777	674	41	2021-09-13
5778	564	44	2021-09-13
5779	604	31	2021-09-13
5780	411	60	2021-09-13
5781	87	59	2021-09-13
5782	15	24	2021-09-13
5783	651	14	2021-09-13
5784	754	28	2021-09-13
5785	227	26	2021-09-13
5786	609	22	2021-09-13
5787	838	29	2021-09-13
5788	875	62	2021-09-13
5789	250	41	2021-09-13
5790	175	14	2021-09-13
5791	970	16	2021-09-13
5792	872	7	2021-09-13
5793	473	29	2021-09-13
5794	258	42	2021-09-13
5795	34	49	2021-09-13
5796	497	14	2021-09-13
5797	266	7	2021-09-13
5798	397	70	2021-09-13
5799	706	2	2021-09-13
5800	544	3	2021-09-13
5801	321	45	2021-09-13
5802	135	2	2021-09-13
5803	760	27	2021-09-13
5804	466	18	2021-09-13
5805	34	65	2021-09-13
5806	943	5	2021-09-13
5807	989	61	2021-09-13
5808	526	69	2021-09-13
5809	421	67	2021-09-13
5810	656	16	2021-09-13
5811	640	59	2021-09-13
5812	500	26	2021-09-13
5813	754	23	2021-09-13
5814	633	51	2021-09-13
5815	712	28	2021-09-13
5816	715	57	2021-09-13
5817	825	60	2021-09-13
5818	99	34	2021-09-13
5819	526	70	2021-09-13
5820	779	65	2021-09-13
5821	708	8	2021-09-13
5822	400	50	2021-09-13
5823	250	45	2021-09-13
5824	259	7	2021-09-13
5825	74	42	2021-09-14
5826	765	43	2021-09-14
5827	795	12	2021-09-14
5828	335	7	2021-09-14
5829	22	59	2021-09-14
5830	114	63	2021-09-14
5831	599	46	2021-09-14
5832	783	45	2021-09-14
5833	358	19	2021-09-14
5834	717	70	2021-09-14
5835	797	2	2021-09-14
5836	628	16	2021-09-14
5837	737	52	2021-09-14
5838	725	38	2021-09-14
5839	289	29	2021-09-14
5840	397	21	2021-09-14
5841	32	7	2021-09-14
5842	823	6	2021-09-14
5843	900	65	2021-09-14
5844	658	20	2021-09-14
5845	894	20	2021-09-14
5846	386	57	2021-09-14
5847	288	3	2021-09-14
5848	747	18	2021-09-14
5849	45	65	2021-09-14
5850	266	9	2021-09-14
5851	626	56	2021-09-14
5852	734	7	2021-09-14
5853	76	62	2021-09-14
5854	706	5	2021-09-14
5855	981	44	2021-09-14
5856	797	41	2021-09-14
5857	215	66	2021-09-14
5858	143	27	2021-09-14
5859	132	9	2021-09-14
5860	36	41	2021-09-14
5861	869	41	2021-09-14
5862	162	36	2021-09-14
5863	757	35	2021-09-14
5864	74	2	2021-09-14
5865	209	50	2021-09-14
5866	526	14	2021-09-14
5867	759	39	2021-09-14
5868	183	53	2021-09-14
5869	945	28	2021-09-14
5870	757	49	2021-09-14
5871	346	34	2021-09-14
5872	49	37	2021-09-14
5873	10	23	2021-09-14
5874	771	51	2021-09-14
5875	646	39	2021-09-14
5876	581	21	2021-09-14
5877	886	28	2021-09-14
5878	285	64	2021-09-14
5879	705	38	2021-09-14
5880	818	63	2021-09-14
5881	329	57	2021-09-14
5882	406	48	2021-09-14
5883	864	7	2021-09-14
5884	23	34	2021-09-14
5885	350	4	2021-09-14
5886	331	64	2021-09-14
5887	934	3	2021-09-14
5888	359	52	2021-09-14
5889	731	28	2021-09-14
5890	22	41	2021-09-14
5891	126	20	2021-09-14
5892	885	15	2021-09-14
5893	416	28	2021-09-14
5894	37	65	2021-09-14
5895	933	49	2021-09-14
5896	457	66	2021-09-14
5897	7	2	2021-09-14
5898	123	30	2021-09-14
5899	312	40	2021-09-14
5900	510	2	2021-09-14
5901	474	20	2021-09-14
5902	368	64	2021-09-14
5903	394	47	2021-09-14
5904	325	40	2021-09-14
5905	419	57	2021-09-14
5906	694	54	2021-09-14
5907	389	40	2021-09-14
5908	463	19	2021-09-14
5909	587	41	2021-09-14
5910	151	30	2021-09-14
5911	55	66	2021-09-14
5912	717	55	2021-09-14
5913	467	28	2021-09-14
5914	211	29	2021-09-14
5915	38	69	2021-09-15
5916	677	55	2021-09-15
5917	951	67	2021-09-15
5918	984	50	2021-09-15
5919	38	41	2021-09-15
5920	365	43	2021-09-15
5921	911	41	2021-09-15
5922	997	13	2021-09-15
5923	427	6	2021-09-15
5924	716	54	2021-09-15
5925	871	48	2021-09-15
5926	170	31	2021-09-15
5927	492	58	2021-09-15
5928	298	10	2021-09-15
5929	855	22	2021-09-15
5930	212	36	2021-09-15
5931	730	21	2021-09-15
5932	978	11	2021-09-15
5933	876	63	2021-09-15
5934	430	23	2021-09-15
5935	549	29	2021-09-15
5936	310	33	2021-09-15
5937	555	49	2021-09-15
5938	930	57	2021-09-15
5939	22	22	2021-09-15
5940	163	60	2021-09-15
5941	522	1	2021-09-15
5942	714	46	2021-09-15
5943	734	26	2021-09-15
5944	912	36	2021-09-15
5945	650	42	2021-09-15
5946	838	57	2021-09-15
5947	882	42	2021-09-15
5948	526	19	2021-09-15
5949	332	23	2021-09-15
5950	93	48	2021-09-15
5951	503	13	2021-09-15
5952	17	12	2021-09-15
5953	741	10	2021-09-15
5954	659	65	2021-09-15
5955	691	19	2021-09-15
5956	642	47	2021-09-15
5957	111	34	2021-09-15
5958	693	31	2021-09-15
5959	379	26	2021-09-15
5960	65	34	2021-09-15
5961	547	11	2021-09-15
5962	42	25	2021-09-15
5963	625	3	2021-09-15
5964	272	24	2021-09-15
5965	49	12	2021-09-15
5966	85	35	2021-09-15
5967	330	64	2021-09-15
5968	10	23	2021-09-15
5969	738	34	2021-09-15
5970	14	55	2021-09-15
5971	1000	22	2021-09-15
5972	791	1	2021-09-15
5973	968	13	2021-09-15
5974	25	55	2021-09-15
5975	811	2	2021-09-15
5976	749	12	2021-09-15
5977	334	36	2021-09-15
5978	809	10	2021-09-15
5979	322	29	2021-09-15
5980	538	24	2021-09-15
5981	483	65	2021-09-15
5982	753	10	2021-09-15
5983	818	62	2021-09-15
5984	164	45	2021-09-15
5985	109	56	2021-09-15
5986	131	67	2021-09-15
5987	611	10	2021-09-15
5988	316	38	2021-09-15
5989	604	17	2021-09-15
5990	735	30	2021-09-15
5991	396	2	2021-09-15
5992	12	30	2021-09-15
5993	890	17	2021-09-15
5994	299	32	2021-09-16
5995	242	41	2021-09-16
5996	183	33	2021-09-16
5997	676	15	2021-09-16
5998	993	69	2021-09-16
5999	7	24	2021-09-16
6000	560	37	2021-09-16
6001	599	21	2021-09-16
6002	185	33	2021-09-16
6003	798	48	2021-09-16
6004	208	20	2021-09-16
6005	399	18	2021-09-16
6006	435	16	2021-09-16
6007	65	9	2021-09-16
6008	689	43	2021-09-16
6009	764	44	2021-09-16
6010	606	14	2021-09-16
6011	409	53	2021-09-16
6012	822	44	2021-09-16
6013	670	16	2021-09-16
6014	460	34	2021-09-16
6015	229	66	2021-09-16
6016	350	34	2021-09-16
6017	25	44	2021-09-16
6018	109	63	2021-09-16
6019	741	22	2021-09-16
6020	230	34	2021-09-16
6021	99	4	2021-09-16
6022	145	42	2021-09-16
6023	719	50	2021-09-16
6024	44	11	2021-09-16
6025	410	63	2021-09-16
6026	527	48	2021-09-16
6027	483	48	2021-09-16
6028	984	15	2021-09-16
6029	227	58	2021-09-16
6030	615	3	2021-09-16
6031	13	34	2021-09-16
6032	575	11	2021-09-16
6033	618	33	2021-09-16
6034	258	12	2021-09-16
6035	465	65	2021-09-16
6036	910	28	2021-09-16
6037	554	51	2021-09-16
6038	18	16	2021-09-16
6039	545	40	2021-09-16
6040	865	10	2021-09-16
6041	471	13	2021-09-16
6042	197	44	2021-09-16
6043	946	3	2021-09-16
6044	926	52	2021-09-16
6045	964	30	2021-09-16
6046	740	36	2021-09-16
6047	726	56	2021-09-16
6048	722	61	2021-09-16
6049	55	17	2021-09-16
6050	526	15	2021-09-16
6051	586	16	2021-09-16
6052	61	57	2021-09-16
6053	906	61	2021-09-16
6054	680	25	2021-09-16
6055	708	60	2021-09-16
6056	833	12	2021-09-16
6057	645	9	2021-09-16
6058	764	12	2021-09-16
